interval,date,boro_nm,category,call_count
monthly,2024-12-01,Bronx,Confirmed Crime,14579
monthly,2024-12-01,Bronx,Potential Crime,17894
monthly,2024-12-01,Brooklyn,Confirmed Crime,17924
monthly,2024-12-01,Brooklyn,Potential Crime,26948
monthly,2024-12-01,Manhattan,Confirmed Crime,16588
monthly,2024-12-01,Manhattan,Potential Crime,21678
monthly,2024-12-01,Queens,Confirmed Crime,13507
monthly,2024-12-01,Queens,Potential Crime,21130
monthly,2024-12-01,Staten Island,Confirmed Crime,1836
monthly,2024-12-01,Staten Island,Potential Crime,3701
weekly,2024-01-07,Bronx,Confirmed Crime,3012
weekly,2024-01-07,Bronx,Potential Crime,3991
weekly,2024-01-07,Brooklyn,Confirmed Crime,3920
weekly,2024-01-07,Brooklyn,Potential Crime,5917
weekly,2024-01-07,Manhattan,Confirmed Crime,3547
weekly,2024-01-07,Manhattan,Potential Crime,5035
weekly,2024-01-07,Queens,Confirmed Crime,3130
weekly,2024-01-07,Queens,Potential Crime,4443
weekly,2024-01-07,Staten Island,Confirmed Crime,410
weekly,2024-01-07,Staten Island,Potential Crime,895
weekly,2024-01-14,Bronx,Confirmed Crime,3248
weekly,2024-01-14,Bronx,Potential Crime,4193
weekly,2024-01-14,Brooklyn,Confirmed Crime,4061
weekly,2024-01-14,Brooklyn,Potential Crime,6730
weekly,2024-01-14,Manhattan,Confirmed Crime,3780
weekly,2024-01-14,Manhattan,Potential Crime,5034
weekly,2024-01-14,Queens,Confirmed Crime,3164
weekly,2024-01-14,Queens,Potential Crime,5131
weekly,2024-01-14,Staten Island,Confirmed Crime,409
weekly,2024-01-14,Staten Island,Potential Crime,1023
weekly,2024-01-21,Bronx,Confirmed Crime,2988
weekly,2024-01-21,Bronx,Potential Crime,4153
weekly,2024-01-21,Brooklyn,Confirmed Crime,3721
weekly,2024-01-21,Brooklyn,Potential Crime,6120
weekly,2024-01-21,Manhattan,Confirmed Crime,3435
weekly,2024-01-21,Manhattan,Potential Crime,4919
weekly,2024-01-21,Queens,Confirmed Crime,2945
weekly,2024-01-21,Queens,Potential Crime,4641
weekly,2024-01-21,Staten Island,Confirmed Crime,344
weekly,2024-01-21,Staten Island,Potential Crime,864
weekly,2024-01-28,Bronx,Confirmed Crime,3246
weekly,2024-01-28,Bronx,Potential Crime,4336
weekly,2024-01-28,Brooklyn,Confirmed Crime,4147
weekly,2024-01-28,Brooklyn,Potential Crime,6385
weekly,2024-01-28,Manhattan,Confirmed Crime,3888
weekly,2024-01-28,Manhattan,Potential Crime,5095
weekly,2024-01-28,Queens,Confirmed Crime,3183
weekly,2024-01-28,Queens,Potential Crime,4885
weekly,2024-01-28,Staten Island,Confirmed Crime,415
weekly,2024-01-28,Staten Island,Potential Crime,863
weekly,2024-02-04,Bronx,Confirmed Crime,3465
weekly,2024-02-04,Bronx,Potential Crime,4445
weekly,2024-02-04,Brooklyn,Confirmed Crime,4280
weekly,2024-02-04,Brooklyn,Potential Crime,6707
weekly,2024-02-04,Manhattan,Confirmed Crime,3781
weekly,2024-02-04,Manhattan,Potential Crime,5168
weekly,2024-02-04,Queens,Confirmed Crime,3449
weekly,2024-02-04,Queens,Potential Crime,5038
weekly,2024-02-04,Staten Island,Confirmed Crime,421
weekly,2024-02-04,Staten Island,Potential Crime,925
weekly,2024-02-11,Bronx,Confirmed Crime,3345
weekly,2024-02-11,Bronx,Potential Crime,4400
weekly,2024-02-11,Brooklyn,Confirmed Crime,4367
weekly,2024-02-11,Brooklyn,Potential Crime,6530
weekly,2024-02-11,Manhattan,Confirmed Crime,3817
weekly,2024-02-11,Manhattan,Potential Crime,5291
weekly,2024-02-11,Queens,Confirmed Crime,3450
weekly,2024-02-11,Queens,Potential Crime,4910
weekly,2024-02-11,Staten Island,Confirmed Crime,478
weekly,2024-02-11,Staten Island,Potential Crime,938
weekly,2024-02-18,Bronx,Confirmed Crime,3122
weekly,2024-02-18,Bronx,Potential Crime,4178
weekly,2024-02-18,Brooklyn,Confirmed Crime,4021
weekly,2024-02-18,Brooklyn,Potential Crime,6491
weekly,2024-02-18,Manhattan,Confirmed Crime,3670
weekly,2024-02-18,Manhattan,Potential Crime,5065
weekly,2024-02-18,Queens,Confirmed Crime,3224
weekly,2024-02-18,Queens,Potential Crime,4967
weekly,2024-02-18,Staten Island,Confirmed Crime,452
weekly,2024-02-18,Staten Island,Potential Crime,928
weekly,2024-02-25,Bronx,Confirmed Crime,3106
weekly,2024-02-25,Bronx,Potential Crime,4257
weekly,2024-02-25,Brooklyn,Confirmed Crime,4029
weekly,2024-02-25,Brooklyn,Potential Crime,6351
weekly,2024-02-25,Manhattan,Confirmed Crime,3794
weekly,2024-02-25,Manhattan,Potential Crime,5012
weekly,2024-02-25,Queens,Confirmed Crime,3165
weekly,2024-02-25,Queens,Potential Crime,4842
weekly,2024-02-25,Staten Island,Confirmed Crime,463
weekly,2024-02-25,Staten Island,Potential Crime,926
weekly,2024-03-03,Bronx,Confirmed Crime,3189
weekly,2024-03-03,Bronx,Potential Crime,4194
weekly,2024-03-03,Brooklyn,Confirmed Crime,4162
weekly,2024-03-03,Brooklyn,Potential Crime,6378
weekly,2024-03-03,Manhattan,Confirmed Crime,3679
weekly,2024-03-03,Manhattan,Potential Crime,5071
weekly,2024-03-03,Queens,Confirmed Crime,3378
weekly,2024-03-03,Queens,Potential Crime,4829
weekly,2024-03-03,Staten Island,Confirmed Crime,473
weekly,2024-03-03,Staten Island,Potential Crime,861
weekly,2024-03-10,Bronx,Confirmed Crime,3188
weekly,2024-03-10,Bronx,Potential Crime,4120
weekly,2024-03-10,Brooklyn,Confirmed Crime,4203
weekly,2024-03-10,Brooklyn,Potential Crime,6400
weekly,2024-03-10,Manhattan,Confirmed Crime,3664
weekly,2024-03-10,Manhattan,Potential Crime,4928
weekly,2024-03-10,Queens,Confirmed Crime,3202
weekly,2024-03-10,Queens,Potential Crime,4829
weekly,2024-03-10,Staten Island,Confirmed Crime,444
weekly,2024-03-10,Staten Island,Potential Crime,930
weekly,2024-03-17,Bronx,Confirmed Crime,3406
weekly,2024-03-17,Bronx,Potential Crime,4311
weekly,2024-03-17,Brooklyn,Confirmed Crime,4415
weekly,2024-03-17,Brooklyn,Potential Crime,6762
weekly,2024-03-17,Manhattan,Confirmed Crime,4068
weekly,2024-03-17,Manhattan,Potential Crime,5481
weekly,2024-03-17,Queens,Confirmed Crime,3451
weekly,2024-03-17,Queens,Potential Crime,5155
weekly,2024-03-17,Staten Island,Confirmed Crime,452
weekly,2024-03-17,Staten Island,Potential Crime,951
weekly,2024-03-24,Bronx,Confirmed Crime,3167
weekly,2024-03-24,Bronx,Potential Crime,4133
weekly,2024-03-24,Brooklyn,Confirmed Crime,4270
weekly,2024-03-24,Brooklyn,Potential Crime,6298
weekly,2024-03-24,Manhattan,Confirmed Crime,3902
weekly,2024-03-24,Manhattan,Potential Crime,5038
weekly,2024-03-24,Queens,Confirmed Crime,3186
weekly,2024-03-24,Queens,Potential Crime,4807
weekly,2024-03-24,Staten Island,Confirmed Crime,429
weekly,2024-03-24,Staten Island,Potential Crime,905
weekly,2024-03-31,Bronx,Confirmed Crime,3302
weekly,2024-03-31,Bronx,Potential Crime,3917
weekly,2024-03-31,Brooklyn,Confirmed Crime,4140
weekly,2024-03-31,Brooklyn,Potential Crime,5861
weekly,2024-03-31,Manhattan,Confirmed Crime,3904
weekly,2024-03-31,Manhattan,Potential Crime,4664
weekly,2024-03-31,Queens,Confirmed Crime,3339
weekly,2024-03-31,Queens,Potential Crime,4469
weekly,2024-03-31,Staten Island,Confirmed Crime,500
weekly,2024-03-31,Staten Island,Potential Crime,788
weekly,2024-04-07,Bronx,Confirmed Crime,3245
weekly,2024-04-07,Bronx,Potential Crime,4049
weekly,2024-04-07,Brooklyn,Confirmed Crime,4130
weekly,2024-04-07,Brooklyn,Potential Crime,6329
weekly,2024-04-07,Manhattan,Confirmed Crime,3797
weekly,2024-04-07,Manhattan,Potential Crime,5209
weekly,2024-04-07,Queens,Confirmed Crime,3264
weekly,2024-04-07,Queens,Potential Crime,4738
weekly,2024-04-07,Staten Island,Confirmed Crime,415
weekly,2024-04-07,Staten Island,Potential Crime,888
weekly,2024-04-14,Bronx,Confirmed Crime,3431
weekly,2024-04-14,Bronx,Potential Crime,4251
weekly,2024-04-14,Brooklyn,Confirmed Crime,4369
weekly,2024-04-14,Brooklyn,Potential Crime,6490
weekly,2024-04-14,Manhattan,Confirmed Crime,3935
weekly,2024-04-14,Manhattan,Potential Crime,5281
weekly,2024-04-14,Queens,Confirmed Crime,3304
weekly,2024-04-14,Queens,Potential Crime,4983
weekly,2024-04-14,Staten Island,Confirmed Crime,420
weekly,2024-04-14,Staten Island,Potential Crime,921
weekly,2024-04-21,Bronx,Confirmed Crime,3204
weekly,2024-04-21,Bronx,Potential Crime,3815
weekly,2024-04-21,Brooklyn,Confirmed Crime,4298
weekly,2024-04-21,Brooklyn,Potential Crime,6155
weekly,2024-04-21,Manhattan,Confirmed Crime,3909
weekly,2024-04-21,Manhattan,Potential Crime,4824
weekly,2024-04-21,Queens,Confirmed Crime,3283
weekly,2024-04-21,Queens,Potential Crime,4492
weekly,2024-04-21,Staten Island,Confirmed Crime,460
weekly,2024-04-21,Staten Island,Potential Crime,805
weekly,2024-04-28,Bronx,Confirmed Crime,3317
weekly,2024-04-28,Bronx,Potential Crime,3758
weekly,2024-04-28,Brooklyn,Confirmed Crime,4181
weekly,2024-04-28,Brooklyn,Potential Crime,6071
weekly,2024-04-28,Manhattan,Confirmed Crime,3784
weekly,2024-04-28,Manhattan,Potential Crime,4984
weekly,2024-04-28,Queens,Confirmed Crime,3257
weekly,2024-04-28,Queens,Potential Crime,4494
weekly,2024-04-28,Staten Island,Confirmed Crime,472
weekly,2024-04-28,Staten Island,Potential Crime,786
weekly,2024-05-05,Bronx,Confirmed Crime,3412
weekly,2024-05-05,Bronx,Potential Crime,3794
weekly,2024-05-05,Brooklyn,Confirmed Crime,4401
weekly,2024-05-05,Brooklyn,Potential Crime,6123
weekly,2024-05-05,Manhattan,Confirmed Crime,3901
weekly,2024-05-05,Manhattan,Potential Crime,4645
weekly,2024-05-05,Queens,Confirmed Crime,3484
weekly,2024-05-05,Queens,Potential Crime,4637
weekly,2024-05-05,Staten Island,Confirmed Crime,500
weekly,2024-05-05,Staten Island,Potential Crime,843
weekly,2024-05-12,Bronx,Confirmed Crime,3341
weekly,2024-05-12,Bronx,Potential Crime,3985
weekly,2024-05-12,Brooklyn,Confirmed Crime,4489
weekly,2024-05-12,Brooklyn,Potential Crime,6241
weekly,2024-05-12,Manhattan,Confirmed Crime,3953
weekly,2024-05-12,Manhattan,Potential Crime,4966
weekly,2024-05-12,Queens,Confirmed Crime,3444
weekly,2024-05-12,Queens,Potential Crime,4668
weekly,2024-05-12,Staten Island,Confirmed Crime,483
weekly,2024-05-12,Staten Island,Potential Crime,826
weekly,2024-05-19,Bronx,Confirmed Crime,3495
weekly,2024-05-19,Bronx,Potential Crime,3903
weekly,2024-05-19,Brooklyn,Confirmed Crime,4444
weekly,2024-05-19,Brooklyn,Potential Crime,6467
weekly,2024-05-19,Manhattan,Confirmed Crime,4083
weekly,2024-05-19,Manhattan,Potential Crime,5064
weekly,2024-05-19,Queens,Confirmed Crime,3544
weekly,2024-05-19,Queens,Potential Crime,4934
weekly,2024-05-19,Staten Island,Confirmed Crime,503
weekly,2024-05-19,Staten Island,Potential Crime,897
weekly,2024-05-26,(Null),Potential Crime,1
weekly,2024-05-26,Bronx,Confirmed Crime,3471
weekly,2024-05-26,Bronx,Potential Crime,4098
weekly,2024-05-26,Brooklyn,Confirmed Crime,4581
weekly,2024-05-26,Brooklyn,Potential Crime,6785
weekly,2024-05-26,Manhattan,Confirmed Crime,4175
weekly,2024-05-26,Manhattan,Potential Crime,5049
weekly,2024-05-26,Queens,Confirmed Crime,3770
weekly,2024-05-26,Queens,Potential Crime,5146
weekly,2024-05-26,Staten Island,Confirmed Crime,513
weekly,2024-05-26,Staten Island,Potential Crime,900
weekly,2024-06-02,Bronx,Confirmed Crime,3545
weekly,2024-06-02,Bronx,Potential Crime,3888
weekly,2024-06-02,Brooklyn,Confirmed Crime,4503
weekly,2024-06-02,Brooklyn,Potential Crime,6701
weekly,2024-06-02,Manhattan,Confirmed Crime,4161
weekly,2024-06-02,Manhattan,Potential Crime,4885
weekly,2024-06-02,Queens,Confirmed Crime,3693
weekly,2024-06-02,Queens,Potential Crime,5200
weekly,2024-06-02,Staten Island,Confirmed Crime,502
weekly,2024-06-02,Staten Island,Potential Crime,835
weekly,2024-06-09,Bronx,Confirmed Crime,3529
weekly,2024-06-09,Bronx,Potential Crime,4064
weekly,2024-06-09,Brooklyn,Confirmed Crime,4632
weekly,2024-06-09,Brooklyn,Potential Crime,6848
weekly,2024-06-09,Manhattan,Confirmed Crime,4133
weekly,2024-06-09,Manhattan,Potential Crime,5016
weekly,2024-06-09,Queens,Confirmed Crime,3615
weekly,2024-06-09,Queens,Potential Crime,5193
weekly,2024-06-09,Staten Island,Confirmed Crime,530
weekly,2024-06-09,Staten Island,Potential Crime,864
weekly,2024-06-16,(Null),Confirmed Crime,1
weekly,2024-06-16,Bronx,Confirmed Crime,3501
weekly,2024-06-16,Bronx,Potential Crime,3898
weekly,2024-06-16,Brooklyn,Confirmed Crime,4672
weekly,2024-06-16,Brooklyn,Potential Crime,6955
weekly,2024-06-16,Manhattan,Confirmed Crime,3970
weekly,2024-06-16,Manhattan,Potential Crime,5096
weekly,2024-06-16,Queens,Confirmed Crime,3681
weekly,2024-06-16,Queens,Potential Crime,5216
weekly,2024-06-16,Staten Island,Confirmed Crime,542
weekly,2024-06-16,Staten Island,Potential Crime,845
weekly,2024-06-23,Bronx,Confirmed Crime,3532
weekly,2024-06-23,Bronx,Potential Crime,3946
weekly,2024-06-23,Brooklyn,Confirmed Crime,4378
weekly,2024-06-23,Brooklyn,Potential Crime,6872
weekly,2024-06-23,Manhattan,Confirmed Crime,4048
weekly,2024-06-23,Manhattan,Potential Crime,5086
weekly,2024-06-23,Queens,Confirmed Crime,3861
weekly,2024-06-23,Queens,Potential Crime,5117
weekly,2024-06-23,Staten Island,Confirmed Crime,542
weekly,2024-06-23,Staten Island,Potential Crime,913
weekly,2024-06-30,Bronx,Confirmed Crime,3441
weekly,2024-06-30,Bronx,Potential Crime,3920
weekly,2024-06-30,Brooklyn,Confirmed Crime,4497
weekly,2024-06-30,Brooklyn,Potential Crime,6844
weekly,2024-06-30,Manhattan,Confirmed Crime,4046
weekly,2024-06-30,Manhattan,Potential Crime,4864
weekly,2024-06-30,Queens,Confirmed Crime,3823
weekly,2024-06-30,Queens,Potential Crime,5117
weekly,2024-06-30,Staten Island,Confirmed Crime,563
weekly,2024-06-30,Staten Island,Potential Crime,991
weekly,2024-07-07,(Null),Potential Crime,1
weekly,2024-07-07,Bronx,Confirmed Crime,3576
weekly,2024-07-07,Bronx,Potential Crime,4223
weekly,2024-07-07,Brooklyn,Confirmed Crime,4702
weekly,2024-07-07,Brooklyn,Potential Crime,7339
weekly,2024-07-07,Manhattan,Confirmed Crime,3848
weekly,2024-07-07,Manhattan,Potential Crime,5309
weekly,2024-07-07,Queens,Confirmed Crime,3797
weekly,2024-07-07,Queens,Potential Crime,5365
weekly,2024-07-07,Staten Island,Confirmed Crime,552
weekly,2024-07-07,Staten Island,Potential Crime,999
weekly,2024-07-14,(Null),Potential Crime,1
weekly,2024-07-14,Bronx,Confirmed Crime,3460
weekly,2024-07-14,Bronx,Potential Crime,3894
weekly,2024-07-14,Brooklyn,Confirmed Crime,4392
weekly,2024-07-14,Brooklyn,Potential Crime,6747
weekly,2024-07-14,Manhattan,Confirmed Crime,3991
weekly,2024-07-14,Manhattan,Potential Crime,5212
weekly,2024-07-14,Queens,Confirmed Crime,3708
weekly,2024-07-14,Queens,Potential Crime,4860
weekly,2024-07-14,Staten Island,Confirmed Crime,513
weekly,2024-07-14,Staten Island,Potential Crime,834
weekly,2024-07-21,(Null),Potential Crime,1
weekly,2024-07-21,Bronx,Confirmed Crime,3437
weekly,2024-07-21,Bronx,Potential Crime,3824
weekly,2024-07-21,Brooklyn,Confirmed Crime,4461
weekly,2024-07-21,Brooklyn,Potential Crime,6695
weekly,2024-07-21,Manhattan,Confirmed Crime,4031
weekly,2024-07-21,Manhattan,Potential Crime,4969
weekly,2024-07-21,Queens,Confirmed Crime,3851
weekly,2024-07-21,Queens,Potential Crime,5052
weekly,2024-07-21,Staten Island,Confirmed Crime,514
weekly,2024-07-21,Staten Island,Potential Crime,922
weekly,2024-07-28,Bronx,Confirmed Crime,3611
weekly,2024-07-28,Bronx,Potential Crime,3691
weekly,2024-07-28,Brooklyn,Confirmed Crime,4374
weekly,2024-07-28,Brooklyn,Potential Crime,6506
weekly,2024-07-28,Manhattan,Confirmed Crime,4220
weekly,2024-07-28,Manhattan,Potential Crime,4855
weekly,2024-07-28,Queens,Confirmed Crime,3662
weekly,2024-07-28,Queens,Potential Crime,5272
weekly,2024-07-28,Staten Island,Confirmed Crime,534
weekly,2024-07-28,Staten Island,Potential Crime,886
weekly,2024-08-04,Bronx,Confirmed Crime,3497
weekly,2024-08-04,Bronx,Potential Crime,4232
weekly,2024-08-04,Brooklyn,Confirmed Crime,4358
weekly,2024-08-04,Brooklyn,Potential Crime,6747
weekly,2024-08-04,Manhattan,Confirmed Crime,3993
weekly,2024-08-04,Manhattan,Potential Crime,5001
weekly,2024-08-04,Queens,Confirmed Crime,3555
weekly,2024-08-04,Queens,Potential Crime,4931
weekly,2024-08-04,Staten Island,Confirmed Crime,478
weekly,2024-08-04,Staten Island,Potential Crime,892
weekly,2024-08-11,Bronx,Confirmed Crime,3404
weekly,2024-08-11,Bronx,Potential Crime,4064
weekly,2024-08-11,Brooklyn,Confirmed Crime,4417
weekly,2024-08-11,Brooklyn,Potential Crime,6914
weekly,2024-08-11,Manhattan,Confirmed Crime,3966
weekly,2024-08-11,Manhattan,Potential Crime,4961
weekly,2024-08-11,Queens,Confirmed Crime,3578
weekly,2024-08-11,Queens,Potential Crime,5197
weekly,2024-08-11,Staten Island,Confirmed Crime,469
weekly,2024-08-11,Staten Island,Potential Crime,890
weekly,2024-08-18,Bronx,Confirmed Crime,3435
weekly,2024-08-18,Bronx,Potential Crime,3898
weekly,2024-08-18,Brooklyn,Confirmed Crime,4416
weekly,2024-08-18,Brooklyn,Potential Crime,6700
weekly,2024-08-18,Manhattan,Confirmed Crime,4130
weekly,2024-08-18,Manhattan,Potential Crime,5058
weekly,2024-08-18,Queens,Confirmed Crime,3517
weekly,2024-08-18,Queens,Potential Crime,5059
weekly,2024-08-18,Staten Island,Confirmed Crime,511
weekly,2024-08-18,Staten Island,Potential Crime,888
weekly,2024-08-25,Bronx,Confirmed Crime,3479
weekly,2024-08-25,Bronx,Potential Crime,3973
weekly,2024-08-25,Brooklyn,Confirmed Crime,4445
weekly,2024-08-25,Brooklyn,Potential Crime,6734
weekly,2024-08-25,Manhattan,Confirmed Crime,4159
weekly,2024-08-25,Manhattan,Potential Crime,5097
weekly,2024-08-25,Queens,Confirmed Crime,3584
weekly,2024-08-25,Queens,Potential Crime,4846
weekly,2024-08-25,Staten Island,Confirmed Crime,453
weekly,2024-08-25,Staten Island,Potential Crime,865
weekly,2024-09-01,Bronx,Confirmed Crime,3316
weekly,2024-09-01,Bronx,Potential Crime,4004
weekly,2024-09-01,Brooklyn,Confirmed Crime,4331
weekly,2024-09-01,Brooklyn,Potential Crime,6447
weekly,2024-09-01,Manhattan,Confirmed Crime,3903
weekly,2024-09-01,Manhattan,Potential Crime,4892
weekly,2024-09-01,Queens,Confirmed Crime,3408
weekly,2024-09-01,Queens,Potential Crime,4963
weekly,2024-09-01,Staten Island,Confirmed Crime,542
weekly,2024-09-01,Staten Island,Potential Crime,846
weekly,2024-09-08,Bronx,Confirmed Crime,3470
weekly,2024-09-08,Bronx,Potential Crime,3972
weekly,2024-09-08,Brooklyn,Confirmed Crime,4336
weekly,2024-09-08,Brooklyn,Potential Crime,6389
weekly,2024-09-08,Manhattan,Confirmed Crime,4076
weekly,2024-09-08,Manhattan,Potential Crime,4878
weekly,2024-09-08,Queens,Confirmed Crime,3408
weekly,2024-09-08,Queens,Potential Crime,4839
weekly,2024-09-08,Staten Island,Confirmed Crime,467
weekly,2024-09-08,Staten Island,Potential Crime,852
weekly,2024-09-15,Bronx,Confirmed Crime,3571
weekly,2024-09-15,Bronx,Potential Crime,4090
weekly,2024-09-15,Brooklyn,Confirmed Crime,4374
weekly,2024-09-15,Brooklyn,Potential Crime,6640
weekly,2024-09-15,Manhattan,Confirmed Crime,4270
weekly,2024-09-15,Manhattan,Potential Crime,4978
weekly,2024-09-15,Queens,Confirmed Crime,3747
weekly,2024-09-15,Queens,Potential Crime,4727
weekly,2024-09-15,Staten Island,Confirmed Crime,552
weekly,2024-09-15,Staten Island,Potential Crime,809
weekly,2024-09-22,Bronx,Confirmed Crime,3550
weekly,2024-09-22,Bronx,Potential Crime,4256
weekly,2024-09-22,Brooklyn,Confirmed Crime,4676
weekly,2024-09-22,Brooklyn,Potential Crime,6670
weekly,2024-09-22,Manhattan,Confirmed Crime,4326
weekly,2024-09-22,Manhattan,Potential Crime,4941
weekly,2024-09-22,Queens,Confirmed Crime,3637
weekly,2024-09-22,Queens,Potential Crime,5013
weekly,2024-09-22,Staten Island,Confirmed Crime,598
weekly,2024-09-22,Staten Island,Potential Crime,902
weekly,2024-09-29,Bronx,Confirmed Crime,3443
weekly,2024-09-29,Bronx,Potential Crime,3917
weekly,2024-09-29,Brooklyn,Confirmed Crime,4576
weekly,2024-09-29,Brooklyn,Potential Crime,6136
weekly,2024-09-29,Manhattan,Confirmed Crime,4162
weekly,2024-09-29,Manhattan,Potential Crime,4552
weekly,2024-09-29,Queens,Confirmed Crime,3374
weekly,2024-09-29,Queens,Potential Crime,4547
weekly,2024-09-29,Staten Island,Confirmed Crime,479
weekly,2024-09-29,Staten Island,Potential Crime,773
weekly,2024-10-06,Bronx,Confirmed Crime,3757
weekly,2024-10-06,Bronx,Potential Crime,4198
weekly,2024-10-06,Brooklyn,Confirmed Crime,4538
weekly,2024-10-06,Brooklyn,Potential Crime,6992
weekly,2024-10-06,Manhattan,Confirmed Crime,4265
weekly,2024-10-06,Manhattan,Potential Crime,5241
weekly,2024-10-06,Queens,Confirmed Crime,3490
weekly,2024-10-06,Queens,Potential Crime,5001
weekly,2024-10-06,Staten Island,Confirmed Crime,558
